Entity,Code,Year,Energy consumption per capita (kWh)
Cyprus,CYP,2004,30919.066264386143
Cyprus,CYP,2005,34039.547065165374
Cyprus,CYP,2006,32898.32194217591
Cyprus,CYP,2007,32881.129844983094
Cyprus,CYP,2008,33131.346848042514
Cyprus,CYP,2009,31864.753279679415
Cyprus,CYP,2010,30574.30343516442
Cyprus,CYP,2011,29931.43382167111
Cyprus,CYP,2012,27788.34406129868
Cyprus,CYP,2013,24651.740778097905
Cyprus,CYP,2014,24494.626800546877
Cyprus,CYP,2015,25059.152978687336
Cyprus,CYP,2016,27043.816269413677
Cyprus,CYP,2017,27540.712710518645
Cyprus,CYP,2018,27215.92309035492
Cyprus,CYP,2019,27022.731746979152
Czech Republic,CZE,1965,47740.14657383508
Czech Republic,CZE,1966,48050.90059548274
Czech Republic,CZE,1967,47326.1448691366
Czech Republic,CZE,1968,49411.666574117655
Czech Republic,CZE,1969,51536.845835936976
Czech Republic,CZE,1970,53632.65737837604
Czech Republic,CZE,1971,56208.49982611192
Czech Republic,CZE,1972,56275.334958335065
Czech Republic,CZE,1973,56301.15852593223
Czech Republic,CZE,1974,56545.01220354072
Czech Republic,CZE,1975,58488.07994721788
Czech Republic,CZE,1976,59740.50448808427
Czech Republic,CZE,1977,61297.569161315565
Czech Republic,CZE,1978,61782.63189599572
Czech Republic,CZE,1979,62119.34765613904
Czech Republic,CZE,1980,59948.42957904436
Czech Republic,CZE,1981,59411.190689246396
Czech Republic,CZE,1982,58727.03904891424
Czech Republic,CZE,1983,58882.50294697084
Czech Republic,CZE,1984,60922.15437973504
Czech Republic,CZE,1985,61084.859927335405
Czech Republic,CZE,1986,61765.30833434222
Czech Republic,CZE,1987,63152.37987964192
Czech Republic,CZE,1988,63404.51853350982
Czech Republic,CZE,1989,61432.30455838603
Czech Republic,CZE,1990,52778.70789034059
Czech Republic,CZE,1991,48010.784349056834
Czech Republic,CZE,1992,46556.240599867866
Czech Republic,CZE,1993,46146.341794177046
Czech Republic,CZE,1994,44909.96831327981
Czech Republic,CZE,1995,46819.5725975474
Czech Republic,CZE,1996,48471.57876649663
Czech Republic,CZE,1997,46533.6368646777
Czech Republic,CZE,1998,45237.80150929478
Czech Republic,CZE,1999,43433.44686372735
Czech Republic,CZE,2000,45984.85020779221
Czech Republic,CZE,2001,47101.6983981256
Czech Republic,CZE,2002,47303.66290792802
Czech Republic,CZE,2003,50059.56484930404
Czech Republic,CZE,2004,51297.28311872604
Czech Republic,CZE,2005,50418.53630542134
Czech Republic,CZE,2006,51171.95544379435
Czech Republic,CZE,2007,50313.03380341882
Czech Republic,CZE,2008,49013.41837403933
Czech Republic,CZE,2009,46703.23572682685
Czech Republic,CZE,2010,48418.053560474524
Czech Republic,CZE,2011,47221.12515055948
Czech Republic,CZE,2012,46858.3280546317
Czech Republic,CZE,2013,45919.76850850458
Czech Republic,CZE,2014,44877.41042848928
Czech Republic,CZE,2015,44065.148999221776
Czech Republic,CZE,2016,43317.37534822545
Czech Republic,CZE,2017,45162.36243064731
Czech Republic,CZE,2018,44974.15269492144
Czech Republic,CZE,2019,44313.390821210596
Democratic Republic of Congo,COD,1980,957.2749935050647
Democratic Republic of Congo,COD,1981,948.7541743897931
Democratic Republic of Congo,COD,1982,937.5639478266046
Democratic Republic of Congo,COD,1983,948.0014600228842
Democratic Republic of Congo,COD,1984,907.8828922098215
Democratic Republic of Congo,COD,1985,906.160348909675
Democratic Republic of Congo,COD,1986,936.4575429601748
Democratic Republic of Congo,COD,1987,867.4338616702084
Democratic Republic of Congo,COD,1988,930.1261085531994
Democratic Republic of Congo,COD,1989,932.6310068967579
Democratic Republic of Congo,COD,1990,856.8674971021611
Democratic Republic of Congo,COD,1991,794.4869465286288
Democratic Republic of Congo,COD,1992,868.6399039567151
Democratic Republic of Congo,COD,1993,806.1190146699817
Democratic Republic of Congo,COD,1994,673.9199083241
Democratic Republic of Congo,COD,1995,719.5497800505101
Democratic Republic of Congo,COD,1996,708.5762140564118
Democratic Republic of Congo,COD,1997,612.891861744815
Democratic Republic of Congo,COD,1998,564.0949981241919
Democratic Republic of Congo,COD,1999,603.9354431306621
Democratic Republic of Congo,COD,2000,462.3786613979111
Democratic Republic of Congo,COD,2001,437.40085655557624
Democratic Republic of Congo,COD,2002,444.54405335699397
Democratic Republic of Congo,COD,2003,450.32459361334736
Democratic Republic of Congo,COD,2004,496.7337861150578
Democratic Republic of Congo,COD,2005,526.0388672084109
Democratic Republic of Congo,COD,2006,532.951623412634
Democratic Republic of Congo,COD,2007,532.4601207732577
Democratic Republic of Congo,COD,2008,477.5634377267385
Democratic Republic of Congo,COD,2009,458.467356330926
Democratic Republic of Congo,COD,2010,488.2666124316957
Democratic Republic of Congo,COD,2011,501.42769773964494
Democratic Republic of Congo,COD,2012,474.36661633879544
Democratic Republic of Congo,COD,2013,554.6523600504493
Democratic Republic of Congo,COD,2014,637.2010248936516
Democratic Republic of Congo,COD,2015,499.68506016355167
Democratic Republic of Congo,COD,2016,489.02294800302076
Denmark,DNK,1965,34916.791238732774
Denmark,DNK,1966,39419.286354234355
Denmark,DNK,1967,39345.850610669295
Denmark,DNK,1968,40826.809160485005
Denmark,DNK,1969,46548.85406108063
Denmark,DNK,1970,49277.08718071345
Denmark,DNK,1971,46277.919708499
Denmark,DNK,1972,48555.03249924104
Denmark,DNK,1973,46734.19353420331
Denmark,DNK,1974,42314.971805178335
Denmark,DNK,1975,41523.974174229916
Denmark,DNK,1976,45550.0801759575
Denmark,DNK,1977,46338.0021587683
Denmark,DNK,1978,46891.07681485363
Denmark,DNK,1979,46714.69957788982
Denmark,DNK,1980,45463.13345175098
Denmark,DNK,1981,40827.17954518635
Denmark,DNK,1982,39036.85123509506
Denmark,DNK,1983,37126.79869013046
Denmark,DNK,1984,37777.132178505475
Denmark,DNK,1985,42586.31921220806
Denmark,DNK,1986,43518.06593205279
Denmark,DNK,1987,41934.57195989486
Denmark,DNK,1988,41432.07802827724
Denmark,DNK,1989,38144.559647093956
Denmark,DNK,1990,39245.233961594626
Denmark,DNK,1991,45115.3428602161
Denmark,DNK,1992,42102.095692906805
Denmark,DNK,1993,44463.87035991178
Denmark,DNK,1994,47516.57861111304
Denmark,DNK,1995,46461.949287074334
Denmark,DNK,1996,55056.3074449473
Denmark,DNK,1997,49686.188858430476
Denmark,DNK,1998,47685.733588807925
Denmark,DNK,1999,46026.688508239386
Denmark,DNK,2000,44039.561537556256
Denmark,DNK,2001,44007.313367242634
Denmark,DNK,2002,43744.82577069459
Denmark,DNK,2003,46980.67089927678
Denmark,DNK,2004,44250.41481914493
Denmark,DNK,2005,42530.17711399521
Denmark,DNK,2006,46691.1216250529
Denmark,DNK,2007,44026.64013698575
Denmark,DNK,2008,42139.289855053124
Denmark,DNK,2009,39410.72376123164
Denmark,DNK,2010,41166.20620026535
Denmark,DNK,2011,38641.480502189865
Denmark,DNK,2012,35548.08280585671
Denmark,DNK,2013,36956.481813792125
Denmark,DNK,2014,35538.41021821328
Denmark,DNK,2015,34132.57554728388
Denmark,DNK,2016,34302.11799790895
Denmark,DNK,2017,34359.68976384055
Denmark,DNK,2018,33821.54498334631
Denmark,DNK,2019,33534.557175279624
Djibouti,DJI,1980,17975.715126740946
Djibouti,DJI,1981,14079.886791733334
Djibouti,DJI,1982,13714.175446493507
Djibouti,DJI,1983,9678.432868020303
Djibouti,DJI,1984,7947.391150492611
Djibouti,DJI,1985,7574.274195070423
Djibouti,DJI,1986,6277.806115638767
Djibouti,DJI,1987,5943.310467142857
Djibouti,DJI,1988,5392.635334593573
Djibouti,DJI,1989,11887.076201063828
Djibouti,DJI,1990,11674.727403050849
Djibouti,DJI,1991,11347.758101812191
Djibouti,DJI,1992,11340.58092585366
Djibouti,DJI,1993,11336.833064297254
Djibouti,DJI,1994,11588.238016237943
Djibouti,DJI,1995,11334.241346666666
Djibouti,DJI,1996,11118.222030590063
Djibouti,DJI,1997,10904.514441906204
Djibouti,DJI,1998,10599.829479558824
Djibouti,DJI,1999,10296.977208714285
Djibouti,DJI,2000,4925.768580222842
Djibouti,DJI,2001,4807.03726111869
Djibouti,DJI,2002,4730.738213788488
Djibouti,DJI,2003,4823.357950263158
Djibouti,DJI,2004,4618.411294559585
Djibouti,DJI,2005,4305.977942273307
Djibouti,DJI,2006,3963.1501261635217
Djibouti,DJI,2007,4073.9758530434788
Djibouti,DJI,2008,4494.340527450981
Djibouti,DJI,2009,3846.0932507246375
Djibouti,DJI,2010,4317.455296666667
Djibouti,DJI,2011,3207.8582320843093
Djibouti,DJI,2012,4164.663809043778
Djibouti,DJI,2013,4225.956418742922
Djibouti,DJI,2014,4223.094849666296
Djibouti,DJI,2015,4203.99363167396
Djibouti,DJI,2016,4186.1132791711525
Dominica,DMA,1980,1840.8007418666668
Dominica,DMA,1981,2375.6031905333334
Dominica,DMA,1982,2337.5079625333333
Dominica,DMA,1983,2600.7560782432433
Dominica,DMA,1984,2647.2938375675676
Dominica,DMA,1985,2878.52011109589
Dominica,DMA,1986,2530.784863561644
Dominica,DMA,1987,3386.7535627777775
Dominica,DMA,1988,3665.176317887325
Dominica,DMA,1989,3658.384234084507
Dominica,DMA,1990,3710.646866
Dominica,DMA,1991,3710.646866
Dominica,DMA,1992,3665.176317887325
Dominica,DMA,1993,3658.384234084507
Dominica,DMA,1994,4671.856668873239
Dominica,DMA,1995,5809.335207183099
Dominica,DMA,1996,5823.154595633803
Dominica,DMA,1997,5852.063335774648
Dominica,DMA,1998,6221.378616714286
Dominica,DMA,1999,6425.565031428571
Dominica,DMA,2000,7506.095870714286
Dominica,DMA,2001,8035.098383000001
Dominica,DMA,2002,7580.980277714285
Dominica,DMA,2003,8471.397833
Dominica,DMA,2004,10052.190630142859
Dominica,DMA,2005,9505.05206887324
Dominica,DMA,2006,9487.068485211268
Dominica,DMA,2007,11473.530471408454
Dominica,DMA,2008,10331.75260056338
Dominica,DMA,2009,10499.117309718311
Dominica,DMA,2010,10980.919544225353
Dominica,DMA,2011,11129.593532957746
Dominica,DMA,2012,10731.101411126761
Dominica,DMA,2013,10725.108848873242
Dominica,DMA,2014,11066.595460985916
Dominica,DMA,2015,11666.87299690141
Dominica,DMA,2016,12773.825569859155
Dominican Republic,DOM,1980,4410.691079688146
Dominican Republic,DOM,1981,4229.021008509097
Dominican Republic,DOM,1982,4402.480235945946
Dominican Republic,DOM,1983,5080.364164066129
Dominican Republic,DOM,1984,4316.9915813344915
Dominican Republic,DOM,1985,4536.5929047648515
Dominican Republic,DOM,1986,4798.6696268485675
Dominican Republic,DOM,1987,5169.4464599286775
Dominican Republic,DOM,1988,5628.21700776337
Dominican Republic,DOM,1989,5371.510778635325
Dominican Republic,DOM,1990,5693.521762473012
Dominican Republic,DOM,1991,5392.74431090784
Dominican Republic,DOM,1992,5663.077057242171
Dominican Republic,DOM,1993,5200.098393405778
Dominican Republic,DOM,1994,5570.770146812858
Dominican Republic,DOM,1995,5907.773371206037
Dominican Republic,DOM,1996,6308.273707158305
Dominican Republic,DOM,1997,6572.529011314942
Dominican Republic,DOM,1998,6695.580619688338
Dominican Republic,DOM,1999,7480.737371624116
Dominican Republic,DOM,2000,10157.570381660962
Dominican Republic,DOM,2001,9724.83612003954
Dominican Republic,DOM,2002,10125.579669547278
Dominican Republic,DOM,2003,9155.833530604521
Dominican Republic,DOM,2004,8415.280594226657
Dominican Republic,DOM,2005,9103.007788226889
Dominican Republic,DOM,2006,8977.418159228768
Dominican Republic,DOM,2007,9115.102665812185
Dominican Republic,DOM,2008,8948.437602392685
Dominican Republic,DOM,2009,8736.142037360343
Dominican Republic,DOM,2010,9092.287406825168
Dominican Republic,DOM,2011,9263.187710790788
Dominican Republic,DOM,2012,9726.385114700432
Dominican Republic,DOM,2013,9235.98525066083
Dominican Republic,DOM,2014,8779.660115953764
Dominican Republic,DOM,2015,9509.10410787201
Dominican Republic,DOM,2016,10118.514859257552
Ecuador,ECU,1965,1642.3171351086955
Ecuador,ECU,1966,1678.3521689653642
Ecuador,ECU,1967,1763.1970040816545
Ecuador,ECU,1968,2023.2773100324891
Ecuador,ECU,1969,2087.221677315352
Ecuador,ECU,1970,2422.2205441716924
Ecuador,ECU,1971,2585.64357643701
Ecuador,ECU,1972,2625.5227879262716
Ecuador,ECU,1973,2732.277612040212
Ecuador,ECU,1974,3101.306970892842
Ecuador,ECU,1975,3052.012338980269
Ecuador,ECU,1976,3271.6101189863666
Ecuador,ECU,1977,3791.0953345471294
Ecuador,ECU,1978,3856.796074677922
Ecuador,ECU,1979,3914.5686578029295
Ecuador,ECU,1980,4839.389971841281
Ecuador,ECU,1981,5234.872516213223
Ecuador,ECU,1982,5607.329177658225
Ecuador,ECU,1983,5336.858085908174
Ecuador,ECU,1984,5766.300113557843
Ecuador,ECU,1985,6660.12543496669
Ecuador,ECU,1986,6800.138858339863
Ecuador,ECU,1987,6831.176437421551
Ecuador,ECU,1988,7708.73654942702
Ecuador,ECU,1989,7762.188288742193
Ecuador,ECU,1990,7827.709430094421
Ecuador,ECU,1991,8453.271871686018
Ecuador,ECU,1992,8219.811307086788
Ecuador,ECU,1993,8319.44529659137
Ecuador,ECU,1994,8845.670466767844
Ecuador,ECU,1995,8196.376191898562
Ecuador,ECU,1996,9123.457743565581
Ecuador,ECU,1997,9961.012324552425
Ecuador,ECU,1998,9810.53899196393
Ecuador,ECU,1999,8755.233120025077
Ecuador,ECU,2000,8102.576359124832
Ecuador,ECU,2001,8068.392934685095
Ecuador,ECU,2002,7818.300403611961
Ecuador,ECU,2003,7813.308731320119
Ecuador,ECU,2004,8292.074725576935
Ecuador,ECU,2005,8639.830432761464
Ecuador,ECU,2006,8984.83157872025
Ecuador,ECU,2007,9271.967502434356
Ecuador,ECU,2008,9697.082109460374
Ecuador,ECU,2009,9344.17743231745
Ecuador,ECU,2010,10225.073669064153
Ecuador,ECU,2011,10659.934619080557
Ecuador,ECU,2012,11088.270919494507
Ecuador,ECU,2013,11289.99016212504
Ecuador,ECU,2014,11675.837606710758
Ecuador,ECU,2015,11438.164340781028
Ecuador,ECU,2016,11179.202948165908
Ecuador,ECU,2017,11377.159550202801
Ecuador,ECU,2018,11808.142966499532
Ecuador,ECU,2019,11899.703890654544
Egypt,EGY,1965,3002.1560762794334
Egypt,EGY,1966,3077.524959545938
Egypt,EGY,1967,2565.194227203045
Egypt,EGY,1968,2693.871377702816
Egypt,EGY,1969,2155.892512542266
Egypt,EGY,1970,2624.7720482426844
Egypt,EGY,1971,2636.100641640746
Egypt,EGY,1972,2863.059292479905
Egypt,EGY,1973,2646.538654376183
Egypt,EGY,1974,2945.789590108094
Egypt,EGY,1975,3192.5862354421647
Egypt,EGY,1976,3729.50236636253
Egypt,EGY,1977,3952.0536892322343
Egypt,EGY,1978,4084.0755758902515
Egypt,EGY,1979,4361.795943752147
Egypt,EGY,1980,4854.943048507839
Egypt,EGY,1981,5388.855818838964
Egypt,EGY,1982,5865.71080283423
Egypt,EGY,1983,6203.154026130886
Egypt,EGY,1984,6574.804881586149
Egypt,EGY,1985,6642.649641942752
Egypt,EGY,1986,6621.92172925082
Egypt,EGY,1987,6750.817640994461
Egypt,EGY,1988,6772.022694258619
Egypt,EGY,1989,6972.230269070178
Egypt,EGY,1990,7031.142423561871
Egypt,EGY,1991,6962.010837344746
Egypt,EGY,1992,6805.716070265704
Egypt,EGY,1993,6738.333806836292
Egypt,EGY,1994,6731.917099153104
Egypt,EGY,1995,6991.420043244393
Egypt,EGY,1996,7220.135912647685
Egypt,EGY,1997,7372.114692128398
Egypt,EGY,1998,7524.749377465046
Egypt,EGY,1999,7900.081401028527
Egypt,EGY,2000,8214.753229521126
Egypt,EGY,2001,8490.415557613047
Egypt,EGY,2002,8459.47464739369
Egypt,EGY,2003,8804.759734385798
Egypt,EGY,2004,9049.230246562909
Egypt,EGY,2005,9326.219058901355
Egypt,EGY,2006,9616.347627394493
Egypt,EGY,2007,10005.57634605402
Egypt,EGY,2008,10472.352753116178
Egypt,EGY,2009,10685.744496220621
Egypt,EGY,2010,11017.91361449139
Egypt,EGY,2011,10954.875157543685
Egypt,EGY,2012,11261.33416353468
Egypt,EGY,2013,10928.557018137277
Egypt,EGY,2014,10656.689888045918
Egypt,EGY,2015,10674.76595188088
Egypt,EGY,2016,10998.843348250426
Egypt,EGY,2017,11072.259407059819
Egypt,EGY,2018,11056.037461375316
Egypt,EGY,2019,10753.000181178688
El Salvador,SLV,1980,2813.045818852102
El Salvador,SLV,1981,2514.802439432062
El Salvador,SLV,1982,2488.268423251003
El Salvador,SLV,1983,2526.686778978148
El Salvador,SLV,1984,2629.739337129953
El Salvador,SLV,1985,2586.288396347985
El Salvador,SLV,1986,2735.4914094982005
El Salvador,SLV,1987,2649.244809761247
El Salvador,SLV,1988,2860.717236315995
El Salvador,SLV,1989,2843.3999860084596
El Salvador,SLV,1990,2915.7238091309305
El Salvador,SLV,1991,2860.638554346687
El Salvador,SLV,1992,3193.5615145254806
El Salvador,SLV,1993,3259.175536571949
El Salvador,SLV,1994,3523.2419129180153
El Salvador,SLV,1995,4364.248975972642
El Salvador,SLV,1996,4392.307806671353
El Salvador,SLV,1997,4329.562508531152
El Salvador,SLV,1998,4908.088560189722
El Salvador,SLV,1999,5097.283761296835
El Salvador,SLV,2000,4817.335200822012
El Salvador,SLV,2001,4981.1403062358695
El Salvador,SLV,2002,5139.5777234652805
El Salvador,SLV,2003,5467.195385345345
El Salvador,SLV,2004,5430.588362599602
El Salvador,SLV,2005,5608.45666717614
El Salvador,SLV,2006,5959.38235204639
El Salvador,SLV,2007,6187.918039438257
El Salvador,SLV,2008,6054.675041842793
El Salvador,SLV,2009,5806.326071019813
El Salvador,SLV,2010,5998.24155406533
El Salvador,SLV,2011,6067.918922611497
El Salvador,SLV,2012,6031.892460102596
El Salvador,SLV,2013,5830.697326157038
El Salvador,SLV,2014,5901.9989216679905
El Salvador,SLV,2015,6137.769329865613
El Salvador,SLV,2016,6328.875264427313
Equatorial Guinea,GNQ,1980,992.022718
Equatorial Guinea,GNQ,1981,937.1932415909092
Equatorial Guinea,GNQ,1982,1049.2815743508772
Equatorial Guinea,GNQ,1983,970.9261321103896
Equatorial Guinea,GNQ,1984,900.7387008734939
Equatorial Guinea,GNQ,1985,849.5603655965909
Equatorial Guinea,GNQ,1986,839.4573081842818
Equatorial Guinea,GNQ,1987,839.8537999477809
Equatorial Guinea,GNQ,1988,816.4519687594938
Equatorial Guinea,GNQ,1989,1250.0279472235873
Equatorial Guinea,GNQ,1990,1214.2276241527445
Equatorial Guinea,GNQ,1991,1174.9685323787528
Equatorial Guinea,GNQ,1992,1141.182666375839
Equatorial Guinea,GNQ,1993,1098.8366620302377
Equatorial Guinea,GNQ,1994,1062.1323058872651
Equatorial Guinea,GNQ,1995,1023.6027497987928
Equatorial Guinea,GNQ,1996,988.5826586627909
Equatorial Guinea,GNQ,1997,1070.8665541604478
Equatorial Guinea,GNQ,1998,1417.3863039247312
Equatorial Guinea,GNQ,1999,1358.9459368213058
Equatorial Guinea,GNQ,2000,2548.755512062706
Equatorial Guinea,GNQ,2001,2772.701988148734
Equatorial Guinea,GNQ,2002,23751.495288601825
Equatorial Guinea,GNQ,2003,23838.200787379916
Equatorial Guinea,GNQ,2004,5072.817276080893
Equatorial Guinea,GNQ,2005,22386.306499906666
Equatorial Guinea,GNQ,2006,21669.030997359692
Equatorial Guinea,GNQ,2007,23369.59267339416
Equatorial Guinea,GNQ,2008,22501.411854041813
Equatorial Guinea,GNQ,2009,22070.487352028824
Equatorial Guinea,GNQ,2010,21530.0667351589
Equatorial Guinea,GNQ,2011,21031.629230992912
Equatorial Guinea,GNQ,2012,19793.49918818623
Equatorial Guinea,GNQ,2013,17920.893406700743
Equatorial Guinea,GNQ,2014,16316.18045598039
Equatorial Guinea,GNQ,2015,13935.264645175364
Equatorial Guinea,GNQ,2016,13371.14593671605
Eritrea,ERI,1994,1752.5629772768264
Eritrea,ERI,1995,2020.46385862069
Eritrea,ERI,1996,2072.6522600637527
Eritrea,ERI,1997,2096.272954396355
Eritrea,ERI,1998,2214.992440797824
Eritrea,ERI,1999,2267.193479481449
Eritrea,ERI,2000,1134.9790068062828
Eritrea,ERI,2001,1199.8746411368425
Eritrea,ERI,2002,1047.3117351874246
Eritrea,ERI,2003,1197.39618331411
Eritrea,ERI,2004,1246.9421331985295
Eritrea,ERI,2005,1200.5046724796605
Eritrea,ERI,2006,799.9499009595615
Eritrea,ERI,2007,799.8113206873542
Eritrea,ERI,2008,557.2964626183481
Eritrea,ERI,2009,661.4902081089743
Eritrea,ERI,2010,650.8509740694006
Eritrea,ERI,2011,653.7403203484755
Eritrea,ERI,2012,687.1374728615385
Eritrea,ERI,2013,694.0518151173422
Eritrea,ERI,2014,718.2603699184536
Eritrea,ERI,2015,741.590411516602
Eritrea,ERI,2016,768.8004474474387
Estonia,EST,1985,77827.00834857687
Estonia,EST,1986,76746.71052202997
Estonia,EST,1987,77154.38133804126
Estonia,EST,1988,75212.88927654349
Estonia,EST,1989,77213.47401418345
Estonia,EST,1990,76943.9247073802
Estonia,EST,1991,70188.09627388889
Estonia,EST,1992,51753.015323045365
Estonia,EST,1993,41959.62380811426
Estonia,EST,1994,43291.34440197941
Estonia,EST,1995,41083.418925482205
Estonia,EST,1996,43773.08959452891
Estonia,EST,1997,43539.932980066675
Estonia,EST,1998,40853.16607906117
Estonia,EST,1999,37513.92562681766
Estonia,EST,2000,38522.64677393424
Estonia,EST,2001,40249.129022393674
Estonia,EST,2002,40266.45825957773
Estonia,EST,2003,44075.03343916825
