country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
Fiji,FJI,FJ,1992,3.4924174245,,1532401862.94079,4484.83983419493,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1993,1.9868549675,,1636074717.86224,4623.77466132488,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1994,4.5715360492,,1825763267.53637,4894.34936884462,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1995,3.095064919,,1970347720.96992,5057.03316187587,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1996,1.6573409367,,2128696643.62574,5335.15377846353,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1997,1.639890203,,2090184941.46983,5255.16072530184,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1998,,,1653160861.68714,5333.52674130282,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,1999,,,1936484565.39399,5841.72997338111,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2000,,10.6,1678239218.26553,5836.70323240337,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2001,,10.4,1652464201.00149,6062.25449769842,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2002,,10.1,1833279985.36741,6344.80659829273,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2003,3.0634326621,9.7,2300453634.34962,6520.69538201286,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2004,2.8122034959,9.4,2708078476.63012,7035.74951726276,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2005,2.7993953306,9.5,2980484920.16558,7272.41971049843,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2006,2.657425269,9.2,3076305452.86506,7573.56300502875,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2007,2.5114059688,9.4,3378314599.76402,7634.16881846066,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2008,2.0109870871,9.6,3523185919.55826,7777.73869404715,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2009,3.3972325441,9.7,2870624635.68032,7653.44494047449,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2010,2.3260790681,9.6,3140508835.9485,7914.10092561106,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2011,2.3162866219,9.8,3774530615.65916,8263.04546194271,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2012,2.3119649968,10.0,3972012570.53467,8839.51586223556,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2013,2.1950041705,10.0,4190143206.25611,9536.32634910738,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2014,2.3082773672,9.7,4856963229.83999,11346.9457863033,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2015,,9.4,4682546863.08162,12412.3506858719,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2016,,9.4,4930204229.72263,12631.9122008691,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2017,,9.3,5353404422.08138,13429.3006222384,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2018,,9.1,5581371847.61641,14178.5633985018,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2019,,9.0,5496264766.37285,14262.9995440375,East Asia & Pacific (excluding high income),Upper middle income
Fiji,FJI,FJ,2020,,,4533883782.27458,12078.843228545,East Asia & Pacific (excluding high income),Upper middle income
Finland,FIN,FI,1970,,,11357516987.5425,,,High income
Finland,FIN,FI,1971,,,12527405512.9298,,,High income
Finland,FIN,FI,1972,,,14743186119.8738,,,High income
Finland,FIN,FI,1973,,,19472363466.6252,,,High income
Finland,FIN,FI,1974,,,24848821490.4679,,,High income
Finland,FIN,FI,1975,,,29472623242.2822,,,High income
Finland,FIN,FI,1976,,,31849513771.3494,,,High income
Finland,FIN,FI,1977,,,33499799321.2336,,,High income
Finland,FIN,FI,1978,,,36256160288.8087,,,High income
Finland,FIN,FI,1979,,,44465255686.1548,,,High income
Finland,FIN,FI,1980,,,53645202422.6968,,,High income
Finland,FIN,FI,1981,,,52448332874.07,,,High income
Finland,FIN,FI,1982,,,52797582336.2526,,,High income
Finland,FIN,FI,1983,,,50973526900.0854,,,High income
Finland,FIN,FI,1984,,,52888800949.7428,,,High income
Finland,FIN,FI,1985,,,55875863392.1719,,,High income
Finland,FIN,FI,1986,,,73531550551.255,,,High income
Finland,FIN,FI,1987,,,91594751792.2359,,,High income
Finland,FIN,FI,1988,,,109058990760.483,,,High income
Finland,FIN,FI,1989,,,119012054870.445,,,High income
Finland,FIN,FI,1990,3.0422999788,,141438345513.917,18136.4022978656,,High income
Finland,FIN,FI,1991,3.0682583888,,127773856785.767,17549.9485045531,,High income
Finland,FIN,FI,1992,3.0922145965,,112532519246.084,17261.2267580029,,High income
Finland,FIN,FI,1993,2.5632016518,,89214114708.0254,17468.6738770894,,High income
Finland,FIN,FI,1994,2.8839985168,,103299943084.804,18469.0020534551,,High income
Finland,FIN,FI,1995,2.8521128687,,134189814814.815,19576.5681238016,,High income
Finland,FIN,FI,1996,2.9784013343,,132129174216.93,20082.3382341327,,High income
Finland,FIN,FI,1997,2.6981175292,,126912152101.707,21794.4866492782,,High income
Finland,FIN,FI,1998,2.1881261817,,134038718291.055,23576.9460340082,,High income
Finland,FIN,FI,1999,2.762793327,,135218410398.466,24767.280673451,,High income
Finland,FIN,FI,2000,2.8527629298,24.3,125706651925.557,26784.7064716385,,High income
Finland,FIN,FI,2001,2.9997259866,24.1,129421029082.774,27795.6749302444,,High income
Finland,FIN,FI,2002,2.531952473,22.0,139738377564.465,28605.1223159604,,High income
Finland,FIN,FI,2003,1.9704976329,21.7,171274266365.688,29051.48643326,,High income
Finland,FIN,FI,2004,2.8232556143,21.2,197116960516.514,31201.734943443,,High income
Finland,FIN,FI,2005,2.2628164306,19.9,204809103345.355,32051.7940038456,,High income
Finland,FIN,FI,2006,2.2548597913,21.0,216907539831.891,34455.1053330327,,High income
Finland,FIN,FI,2007,2.4350001255,19.7,256052559540.104,37838.3401920009,,High income
Finland,FIN,FI,2008,2.5002575453,20.6,284553976856.599,40083.6972699668,,High income
Finland,FIN,FI,2009,2.2462378324,20.4,252496526813.004,37972.270046867,,High income
Finland,FIN,FI,2010,2.2177560632,18.6,249181190476.369,38956.4722165393,,High income
Finland,FIN,FI,2011,2.0408026959,17.9,275243697751.011,40916.8385790274,,High income
Finland,FIN,FI,2012,1.6251847493,17.0,258304834621.605,40873.0953326066,,High income
Finland,FIN,FI,2013,1.6363350214,17.2,271285280621.373,41493.1416470359,,High income
Finland,FIN,FI,2014,1.6113055054,15.4,274497230802.958,41757.4021894413,,High income
Finland,FIN,FI,2015,1.4960424205,14.0,234440080998.273,42497.7049785783,,High income
Finland,FIN,FI,2016,1.3460139978,15.2,240607907010.383,44934.4482077785,,High income
Finland,FIN,FI,2017,1.251956863,15.9,255016517537.983,47570.133583848,,High income
Finland,FIN,FI,2018,1.6296716121,16.2,275580448365.235,49580.6051952837,,High income
Finland,FIN,FI,2019,,15.3,268508200125.49,50321.5396907229,,High income
Finland,FIN,FI,2020,,,269594831987.549,50506.2858973317,,High income
Fragile and conflict affected situations,FCS,F1,1970,,,54246662414.4985,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1971,,,55026049504.3682,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1972,,,62969871545.0581,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1973,,,77193942702.1622,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1974,,,114728813130.113,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1975,,,128805519208.37,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1976,,,151628862322.554,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1977,,,166860314941.827,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1978,,,183743998690.398,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1979,,,232120928976.989,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1980,,,288549097155.132,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1981,,,404004663722.157,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1982,,,388019452915.336,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1983,,,329970476217.209,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1984,,,297454017761.66,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1985,,,309653341809.343,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1986,,,302042985802.833,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1987,,,313916527192.546,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1988,,,311502447651.463,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1989,,,291389212580.221,,,Aggregates
Fragile and conflict affected situations,FCS,F1,1990,,,451158347880.237,1822.34539341405,,Aggregates
Fragile and conflict affected situations,FCS,F1,1991,,,271520142992.177,1905.31444551785,,Aggregates
Fragile and conflict affected situations,FCS,F1,1992,,,274235506094.152,1960.5812763639,,Aggregates
Fragile and conflict affected situations,FCS,F1,1993,,,262599346083.719,1981.67756049216,,Aggregates
Fragile and conflict affected situations,FCS,F1,1994,,,263751218548.37,1961.39802114293,,Aggregates
Fragile and conflict affected situations,FCS,F1,1995,,,317315067349.283,1999.1699848044,,Aggregates
Fragile and conflict affected situations,FCS,F1,1996,,,334174928839.465,2070.8298101258,,Aggregates
Fragile and conflict affected situations,FCS,F1,1997,,,379242420925.636,2189.25671337557,,Aggregates
Fragile and conflict affected situations,FCS,F1,1998,,,384222360385.652,2304.88800218903,,Aggregates
Fragile and conflict affected situations,FCS,F1,1999,,,427551601792.195,2343.89423380928,,Aggregates
Fragile and conflict affected situations,FCS,F1,2000,,6.60385473673062,501197343286.419,2483.95739418683,,Aggregates
Fragile and conflict affected situations,FCS,F1,2001,,6.47135625745529,493643444205.068,2575.03278556573,,Aggregates
Fragile and conflict affected situations,FCS,F1,2002,,6.36726661917325,480157690082.74,2582.55414514388,,Aggregates
Fragile and conflict affected situations,FCS,F1,2003,,6.27517027882043,497905472343.037,2484.98356714146,,Aggregates
Fragile and conflict affected situations,FCS,F1,2004,,6.22528636439011,626602911992.391,2839.04029333427,,Aggregates
Fragile and conflict affected situations,FCS,F1,2005,,6.20811929422015,785463504942.603,3067.8356712475,,Aggregates
Fragile and conflict affected situations,FCS,F1,2006,,6.13638730478942,968116805431.267,3314.34502932378,,Aggregates
Fragile and conflict affected situations,FCS,F1,2007,,6.13079659762573,1181892649734.51,3553.57115762909,,Aggregates
Fragile and conflict affected situations,FCS,F1,2008,,6.11377547475475,1508649404792.38,3749.22806542677,,Aggregates
Fragile and conflict affected situations,FCS,F1,2009,,6.14688612446401,1439293754643.15,3825.8893525893,,Aggregates
Fragile and conflict affected situations,FCS,F1,2010,,6.07989852904322,1689111118050.41,3990.19908472346,,Aggregates
Fragile and conflict affected situations,FCS,F1,2011,,6.00256396172518,1539477359425.41,3967.96587438057,,Aggregates
Fragile and conflict affected situations,FCS,F1,2012,15.3,5.84862188800532,1738127377791.99,4210.64412140253,,Aggregates
Fragile and conflict affected situations,FCS,F1,2013,,5.69815892710681,1806534337271.99,4353.92430526036,,Aggregates
Fragile and conflict affected situations,FCS,F1,2014,10.5,5.53836657623786,1958696313708.41,4418.69374541135,,Aggregates
Fragile and conflict affected situations,FCS,F1,2015,9.5,5.43091396007087,1560339195776.8,4182.2705905254,,Aggregates
Fragile and conflict affected situations,FCS,F1,2016,,5.36205255996934,1407794580336.84,4172.75564764933,,Aggregates
Fragile and conflict affected situations,FCS,F1,2017,,5.27185814928522,1440153462302.17,4322.72443062805,,Aggregates
Fragile and conflict affected situations,FCS,F1,2018,,5.24752342219443,1572829705560.61,4459.17106512952,,Aggregates
Fragile and conflict affected situations,FCS,F1,2019,,5.23551477869694,1661765815317.45,4577.45862136304,,Aggregates
Fragile and conflict affected situations,FCS,F1,2020,,,1508644836830.91,4327.35458583684,,Aggregates
France,FRA,FR,1970,,,148456359985.827,,,High income
France,FRA,FR,1971,,,165966615366.402,,,High income
France,FRA,FR,1972,,,203494148244.473,,,High income
France,FRA,FR,1973,,,264429876252.21,,,High income
France,FRA,FR,1974,,,285552373158.756,,,High income
France,FRA,FR,1975,,,360832186018.051,,,High income
France,FRA,FR,1976,,,372319038514.067,,,High income
France,FRA,FR,1977,,,410279486493.715,,,High income
France,FRA,FR,1978,,,506707848837.209,,,High income
France,FRA,FR,1979,,,613953129818.07,,,High income
France,FRA,FR,1980,,,701288419745.421,,,High income
France,FRA,FR,1981,,,615552202776.101,,,High income
France,FRA,FR,1982,,,584877732308.614,,,High income
France,FRA,FR,1983,,,559869179791.72,,,High income
France,FRA,FR,1984,,,530683779929.445,,,High income
France,FRA,FR,1985,,,553138414367.061,,,High income
France,FRA,FR,1986,,,771470783218.108,,,High income
France,FRA,FR,1987,,,934173305685.911,,,High income
France,FRA,FR,1988,,,1018847043277.17,,,High income
France,FRA,FR,1989,,,1025211803413.53,,,High income
France,FRA,FR,1990,2.3911682703,,1269179616913.63,17642.0721436384,,High income
France,FRA,FR,1991,2.3808026134,,1269276828275.78,18328.0130842207,,High income
France,FRA,FR,1992,2.3483209934,,1401465923172.24,18951.0435510904,,High income
France,FRA,FR,1993,2.6477079852,,1322815612694.0,19194.9356144175,,High income
France,FRA,FR,1994,2.441518088,,1393982750472.59,19992.615817434,,High income
France,FRA,FR,1995,2.3113432266,,1601094756209.75,20766.7016373766,,High income
France,FRA,FR,1996,2.0185459729,,1605675086549.56,21352.8819915166,,High income
France,FRA,FR,1997,1.6540521004,,1452884917959.09,22243.734348473,,High income
France,FRA,FR,1998,1.6443021892,,1503108739159.44,23359.4487258962,,High income
France,FRA,FR,1999,1.6233882102,,1492647560196.04,24307.5028056354,,High income
France,FRA,FR,2000,1.7809003839,20.2,1362248940482.77,26090.6344736521,,High income
France,FRA,FR,2001,1.7630974311,19.5,1376465324384.79,27490.0517282233,,High income
France,FRA,FR,2002,1.871130009,19.8,1494286655373.61,28523.8861886505,,High income
France,FRA,FR,2003,1.6381310163,20.1,1840480812641.08,28172.6956506635,,High income
France,FRA,FR,2004,1.631026352,19.5,2115742488204.62,29060.4509858357,,High income
France,FRA,FR,2005,1.5968552945,19.1,2196126103718.44,30498.5768807102,,High income
France,FRA,FR,2006,1.4290609278,18.5,2318593651988.46,32468.5415789063,,High income
France,FRA,FR,2007,1.6049981809,17.9,2657213249384.07,34121.3438805071,,High income
France,FRA,FR,2008,1.6412361598,18.2,2918382891460.38,35095.2656832956,,High income
France,FRA,FR,2009,1.3095015143,18.4,2690222283967.77,34678.0623193739,,High income
France,FRA,FR,2010,1.2659126694,18.2,2642609548930.36,35902.9031102393,,High income
France,FRA,FR,2011,1.3539541606,18.0,2861408170264.6,37440.6334729758,,High income
France,FRA,FR,2012,1.2333982084,17.8,2683825225092.63,37679.1189105924,,High income
France,FRA,FR,2013,1.2160857437,17.0,2811077725703.59,39523.8551519345,,High income
France,FRA,FR,2014,1.2337688132,15.6,2852165760630.27,40144.0268283679,,High income
France,FRA,FR,2015,1.5701316524,15.8,2438207896251.84,40849.9973780501,,High income
France,FRA,FR,2016,1.3515270942,14.9,2471285607081.72,42924.613626021,,High income
France,FRA,FR,2017,1.27077123,14.6,2588740901639.81,44577.0645745394,,High income
France,FRA,FR,2018,1.1986365025,14.2,2789593979064.58,46576.6018489382,,High income
France,FRA,FR,2019,,13.8,2728870246705.88,49072.3638300842,,High income
France,FRA,FR,2020,,,2630317731455.26,46983.0419157962,,High income
French Polynesia,PYF,PF,1970,,,254035999.217076,,,High income
French Polynesia,PYF,PF,1971,,,296613496.873207,,,High income
French Polynesia,PYF,PF,1972,,,325843254.666984,,,High income
French Polynesia,PYF,PF,1973,,,431254103.046252,,,High income
French Polynesia,PYF,PF,1974,,,555337985.683076,,,High income
French Polynesia,PYF,PF,1975,,,690319754.911573,,,High income
French Polynesia,PYF,PF,1976,,,732286143.34318,,,High income
French Polynesia,PYF,PF,1977,,,793193187.415778,,,High income
French Polynesia,PYF,PF,1978,,,1005573294.20713,,,High income
French Polynesia,PYF,PF,1979,,,1215031775.26751,,,High income
French Polynesia,PYF,PF,1980,,,1362151523.68942,,,High income
French Polynesia,PYF,PF,1981,,,1279972866.38142,,,High income
French Polynesia,PYF,PF,1982,,,1286462642.63703,,,High income
French Polynesia,PYF,PF,1983,,,1335895286.39156,,,High income
French Polynesia,PYF,PF,1984,,,1378991403.3784,,,High income
French Polynesia,PYF,PF,1985,,,1507230778.8995,,,High income
French Polynesia,PYF,PF,1986,,,2301514717.29796,,,High income
French Polynesia,PYF,PF,1987,,,2543199148.39002,,,High income
French Polynesia,PYF,PF,1988,,,2687472829.62973,,,High income
French Polynesia,PYF,PF,1989,,,2636461517.10408,,,High income
French Polynesia,PYF,PF,1990,,,3181206304.81514,,,High income
French Polynesia,PYF,PF,1991,,,3267367650.64269,,,High income
French Polynesia,PYF,PF,1992,,,3558215009.09044,,,High income
French Polynesia,PYF,PF,1993,,,3694600395.12747,,,High income
French Polynesia,PYF,PF,1994,,,3522272234.12075,,,High income
French Polynesia,PYF,PF,1995,,,3982376722.37398,,,High income
French Polynesia,PYF,PF,1996,,,3954697173.61901,,,High income
French Polynesia,PYF,PF,1997,,,3567062532.27782,,,High income
French Polynesia,PYF,PF,1998,,,3775160797.2028,,,High income
French Polynesia,PYF,PF,1999,,,3797016078.79925,,,High income
French Polynesia,PYF,PF,2000,,,3447543203.02843,,,High income
French Polynesia,PYF,PF,2001,,,,,,High income
French Polynesia,PYF,PF,2002,,,,,,High income
French Polynesia,PYF,PF,2003,,,,,,High income
French Polynesia,PYF,PF,2004,,,,,,High income
French Polynesia,PYF,PF,2005,,,,,,High income
French Polynesia,PYF,PF,2006,1.1493944607,,,,,High income
French Polynesia,PYF,PF,2007,2.6644640431,,,,,High income
French Polynesia,PYF,PF,2008,3.4082646631,,,,,High income
French Polynesia,PYF,PF,2009,0.37699429985,,,,,High income
French Polynesia,PYF,PF,2010,,,,,,High income
French Polynesia,PYF,PF,2011,,,,,,High income
French Polynesia,PYF,PF,2012,,,,,,High income
French Polynesia,PYF,PF,2013,,,,,,High income
French Polynesia,PYF,PF,2014,,,,,,High income
French Polynesia,PYF,PF,2015,,,,,,High income
French Polynesia,PYF,PF,2016,,,,,,High income
French Polynesia,PYF,PF,2017,,,,,,High income
French Polynesia,PYF,PF,2018,,,,,,High income
French Polynesia,PYF,PF,2019,,,,,,High income
French Polynesia,PYF,PF,2020,,,,,,High income
Gabon,GAB,GA,1970,,,323802475.481029,,Sub-Saharan Africa (excluding high income),Upper middle income
